context|end|flags|hp_id|index|line|negated|pat_id|relevant|score|section|start
1D), resulting in a complete loss of a functional gene product from this allele.. The change was not found in the various control panels used (see p.14)<br>The second change (chr1:119683231A&gt:C, NM_015836.3: c.37T&gt:G) (Fig.. 1D) was also absent in controls (see p.14) and is located in exon 1 and is present in the ExAc database (Version 0.3) with an allelic frequency 0.003383.. It affects an amino acid (NP_056651: p. Trp13Gly) located in an N terminal mitochondrial SP.. In order to determine putatively adverse functional effects of this alteration on the remaining WARS2 allele, we first performed  3D modeling (Project HOPE) of the p. Trp13Gly variant, which indicated that the introduced glycine, being smaller and less hydrophobic than the WT Trp residue, indeed has an effect on WARS2 protein structure and function.. The size difference between the WT and mutant residue renders it likely that the mutant Gly residue is not in the correct position to make the same hydrogen bonds as the original amino acid.|10.0|set()|HP:0032320|327.0|It affects an amino acid (NP_056651: p. Trp13Gly) located in an N terminal mitochondrial SP.|0.0|None|1.0|1|3.7 Impaired serine activation of the SARS p. Asp172Asn enzyme|3.0
The change was not found in the various control panels used (see p.14)<br>The second change (chr1:119683231A&gt:C, NM_015836.3: c.37T&gt:G) (Fig.. 1D) was also absent in controls (see p.14) and is located in exon 1 and is present in the ExAc database (Version 0.3) with an allelic frequency 0.003383.. It affects an amino acid (NP_056651: p. Trp13Gly) located in an N terminal mitochondrial SP.. In order to determine putatively adverse functional effects of this alteration on the remaining WARS2 allele, we first performed  3D modeling (Project HOPE) of the p. Trp13Gly variant, which indicated that the introduced glycine, being smaller and less hydrophobic than the WT Trp residue, indeed has an effect on WARS2 protein structure and function.. The size difference between the WT and mutant residue renders it likely that the mutant Gly residue is not in the correct position to make the same hydrogen bonds as the original amino acid.. In addition, the difference in hydrophobicity between Trp and Gly can affect the hydrogen bond formation as well.<br>This is important as p. Trp13Gly is located within the mitochondrial transit peptide.|264.0|set()|HP:0032505|328.0|In order to determine putatively adverse functional effects of this alteration on the remaining WARS2 allele, we first performed  3D modeling (Project HOPE) of the p. Trp13Gly variant, which indicated that the introduced glycine, being smaller and less hydrophobic than the WT Trp residue, indeed has an effect on WARS2 protein structure and function.|0.0|None|1.0|1|3.7 Impaired serine activation of the SARS p. Asp172Asn enzyme|253.0
It affects an amino acid (NP_056651: p. Trp13Gly) located in an N terminal mitochondrial SP.. In order to determine putatively adverse functional effects of this alteration on the remaining WARS2 allele, we first performed  3D modeling (Project HOPE) of the p. Trp13Gly variant, which indicated that the introduced glycine, being smaller and less hydrophobic than the WT Trp residue, indeed has an effect on WARS2 protein structure and function.. The size difference between the WT and mutant residue renders it likely that the mutant Gly residue is not in the correct position to make the same hydrogen bonds as the original amino acid.. In addition, the difference in hydrophobicity between Trp and Gly can affect the hydrogen bond formation as well.<br>This is important as p. Trp13Gly is located within the mitochondrial transit peptide.. This peptide forms a special signal that is required to find the correct location of the protein in the cell.. A mutation in this peptide might change or impair the recognition signal and therefore affect the correct localization of WARS2.|45.0|set()|HP:0032505|330.0|In addition, the difference in hydrophobicity between Trp and Gly can affect the hydrogen bond formation as well.<br>This is important as p. Trp13Gly is located within the mitochondrial transit peptide.|0.0|None|1.0|1|3.7 Impaired serine activation of the SARS p. Asp172Asn enzyme|31.0
It affects an amino acid (NP_056651: p. Trp13Gly) located in an N terminal mitochondrial SP.. In order to determine putatively adverse functional effects of this alteration on the remaining WARS2 allele, we first performed  3D modeling (Project HOPE) of the p. Trp13Gly variant, which indicated that the introduced glycine, being smaller and less hydrophobic than the WT Trp residue, indeed has an effect on WARS2 protein structure and function.. The size difference between the WT and mutant residue renders it likely that the mutant Gly residue is not in the correct position to make the same hydrogen bonds as the original amino acid.. In addition, the difference in hydrophobicity between Trp and Gly can affect the hydrogen bond formation as well.<br>This is important as p. Trp13Gly is located within the mitochondrial transit peptide.. This peptide forms a special signal that is required to find the correct location of the protein in the cell.. A mutation in this peptide might change or impair the recognition signal and therefore affect the correct localization of WARS2.|76.0|set()|HP:0032320|330.0|In addition, the difference in hydrophobicity between Trp and Gly can affect the hydrogen bond formation as well.<br>This is important as p. Trp13Gly is located within the mitochondrial transit peptide.|0.0|None|1.0|1|3.7 Impaired serine activation of the SARS p. Asp172Asn enzyme|70.0
The size difference between the WT and mutant residue renders it likely that the mutant Gly residue is not in the correct position to make the same hydrogen bonds as the original amino acid.. In addition, the difference in hydrophobicity between Trp and Gly can affect the hydrogen bond formation as well.<br>This is important as p. Trp13Gly is located within the mitochondrial transit peptide.. This peptide forms a special signal that is required to find the correct location of the protein in the cell.. A mutation in this peptide might change or impair the recognition signal and therefore affect the correct localization of WARS2.. To evaluate this assumption , we took advantage of several publicly available and widely used softwares including Predotar (score for WT: 0,69 and for p. Trp13Gly: 0,35), MITOPROT II (probability for WT: 0,7183and for p. Trp13Gly: 0,5184), SLP Local (SVM score for WT: 0,709, RI:1 and for p. Trp13Gly: 0,682, RI: 1), and TargetP 1.1 (score for WT: 0.887, RC: 2 and for p. Trp13Gly: 0,869, RC: 2), all of which predicted that the amino acid substitution would reduce the import into the mitochondria, and thus result in a partial mislocalization of WARS2 in the cells.<br><h3>3.9 Impaired mitochondrial localization of the WARS2 p. Trp13Gly protein</h3>. <br>|93.0|set()|HP:0032320|332.0|A mutation in this peptide might change or impair the recognition signal and therefore affect the correct localization of WARS2.|0.0|None|1.0|1|3.7 Impaired serine activation of the SARS p. Asp172Asn enzyme|87.0
Fig.. S7 and Fig.. 4).. To determine if the p. Trp13Gly change, which affects the mitochondrial SP in WARS2, could impair the protein translocation to the mitochondria, we quantified the amount of WT and mutant protein in the isolated mitochondrial fraction, using a panel of mitochondria specific proteins for normalization.. This analysis revealed that the amount of p. Trp13Gly WARS2 in the mitochondria was significantly reduced as compared with the WT protein (Fig.. 4A–E).|53.0|set()|HP:0032320|348.0|To determine if the p. Trp13Gly change, which affects the mitochondrial SP in WARS2, could impair the protein translocation to the mitochondria, we quantified the amount of WT and mutant protein in the isolated mitochondrial fraction, using a panel of mitochondria specific proteins for normalization.|0.0|None|1.0|1|3.9 Impaired mitochondrial localization of the WARS2 p. Trp13Gly protein|46.0
Western blot analysis performed on the mitochondrial fraction confirmed this observation: the amount of SDHA was significantly reduced upon WT WARS2 overexpression as compared with mutant WARS2 (Fig.. 4A and H).<br><h2>4 DISCUSSION</h2>. <br>. In this report, we describe putatively ID causing mutations in  and  in families with closely overlapping additional clinical features including moderate ID, speech impairment, seizures, ataxia, and muscular weakness.. The occurrence of ataxia is consistent with previous reports that implicate ARSs in the etiology of this particular feature (see e.g.. (Lee et al., 2006)).|175.0|{'families'}|HP:0002167|362.0|In this report, we describe putatively ID causing mutations in  and  in families with closely overlapping additional clinical features including moderate ID, speech impairment, seizures, ataxia, and muscular weakness.|0.0|None|0.0|1|4 DISCUSSION|158.0
Western blot analysis performed on the mitochondrial fraction confirmed this observation: the amount of SDHA was significantly reduced upon WT WARS2 overexpression as compared with mutant WARS2 (Fig.. 4A and H).<br><h2>4 DISCUSSION</h2>. <br>. In this report, we describe putatively ID causing mutations in  and  in families with closely overlapping additional clinical features including moderate ID, speech impairment, seizures, ataxia, and muscular weakness.. The occurrence of ataxia is consistent with previous reports that implicate ARSs in the etiology of this particular feature (see e.g.. (Lee et al., 2006)).|185.0|{'families'}|HP:0001250|362.0|In this report, we describe putatively ID causing mutations in  and  in families with closely overlapping additional clinical features including moderate ID, speech impairment, seizures, ataxia, and muscular weakness.|0.0|None|0.0|1|4 DISCUSSION|177.0
Western blot analysis performed on the mitochondrial fraction confirmed this observation: the amount of SDHA was significantly reduced upon WT WARS2 overexpression as compared with mutant WARS2 (Fig.. 4A and H).<br><h2>4 DISCUSSION</h2>. <br>. In this report, we describe putatively ID causing mutations in  and  in families with closely overlapping additional clinical features including moderate ID, speech impairment, seizures, ataxia, and muscular weakness.. The occurrence of ataxia is consistent with previous reports that implicate ARSs in the etiology of this particular feature (see e.g.. (Lee et al., 2006)).|193.0|{'families'}|HP:0001251|362.0|In this report, we describe putatively ID causing mutations in  and  in families with closely overlapping additional clinical features including moderate ID, speech impairment, seizures, ataxia, and muscular weakness.|0.0|None|0.0|1|4 DISCUSSION|187.0
Western blot analysis performed on the mitochondrial fraction confirmed this observation: the amount of SDHA was significantly reduced upon WT WARS2 overexpression as compared with mutant WARS2 (Fig.. 4A and H).<br><h2>4 DISCUSSION</h2>. <br>. In this report, we describe putatively ID causing mutations in  and  in families with closely overlapping additional clinical features including moderate ID, speech impairment, seizures, ataxia, and muscular weakness.. The occurrence of ataxia is consistent with previous reports that implicate ARSs in the etiology of this particular feature (see e.g.. (Lee et al., 2006)).|216.0|{'families'}|HP:0001324|362.0|In this report, we describe putatively ID causing mutations in  and  in families with closely overlapping additional clinical features including moderate ID, speech impairment, seizures, ataxia, and muscular weakness.|0.0|None|0.0|1|4 DISCUSSION|199.0
4A and H).<br><h2>4 DISCUSSION</h2>. <br>. In this report, we describe putatively ID causing mutations in  and  in families with closely overlapping additional clinical features including moderate ID, speech impairment, seizures, ataxia, and muscular weakness.. The occurrence of ataxia is consistent with previous reports that implicate ARSs in the etiology of this particular feature (see e.g.. (Lee et al., 2006)).. Moreover, muscular weakness was repeatedly observed in the context of tRNA related disorders in general or ARS related conditions in particular, for example, Charcot–Marie–Tooth (CMT) disease (MIM# 607731) and others (see e.g.|24.0|{'previous'}|HP:0001251|363.0|The occurrence of ataxia is consistent with previous reports that implicate ARSs in the etiology of this particular feature (see e.g.|0.0|None|0.0|1|4 DISCUSSION|18.0
In this report, we describe putatively ID causing mutations in  and  in families with closely overlapping additional clinical features including moderate ID, speech impairment, seizures, ataxia, and muscular weakness.. The occurrence of ataxia is consistent with previous reports that implicate ARSs in the etiology of this particular feature (see e.g.. (Lee et al., 2006)).. Moreover, muscular weakness was repeatedly observed in the context of tRNA related disorders in general or ARS related conditions in particular, for example, Charcot–Marie–Tooth (CMT) disease (MIM# 607731) and others (see e.g.. (Abbott, Francklyn, &amp: Robey Bond, 2014: Bansagi et al., 2015: Irobi, De Jonghe, &amp: Timmerman, 2004: McLaughlin et al., 2012), which also supports our conclusion that the phenotype in our families is caused by the DNA alterations we report here.<br>The gene products of both genes are involved in tRNA aminoacylation and we could confirm that both are well expressed in tissues relevant for memory and learning in the mature brain.. Together with AIMP1, which we have recently found to be implicated in ID without neurodegeneration (Iqbal et al., 2016), there are now at least three genes with a role in tRNA aminoacylation that are apparently relevant for human cognition.<br>The  gene product catalyzes the attachment of serine to tRNA(Ser).|27.0|set()|HP:0001324|365.0|Moreover, muscular weakness was repeatedly observed in the context of tRNA related disorders in general or ARS related conditions in particular, for example, Charcot–Marie–Tooth (CMT) disease (MIM# 607731) and others (see e.g.|0.0|None|0.0|1|4 DISCUSSION|10.0
(Lee et al., 2006)).. Moreover, muscular weakness was repeatedly observed in the context of tRNA related disorders in general or ARS related conditions in particular, for example, Charcot–Marie–Tooth (CMT) disease (MIM# 607731) and others (see e.g.. (Abbott, Francklyn, &amp: Robey Bond, 2014: Bansagi et al., 2015: Irobi, De Jonghe, &amp: Timmerman, 2004: McLaughlin et al., 2012), which also supports our conclusion that the phenotype in our families is caused by the DNA alterations we report here.<br>The gene products of both genes are involved in tRNA aminoacylation and we could confirm that both are well expressed in tissues relevant for memory and learning in the mature brain.. Together with AIMP1, which we have recently found to be implicated in ID without neurodegeneration (Iqbal et al., 2016), there are now at least three genes with a role in tRNA aminoacylation that are apparently relevant for human cognition.<br>The  gene product catalyzes the attachment of serine to tRNA(Ser).. Moreover it is likely able to charge tRNA(Sec) with serine, resulting in the misacylated tRNA L seryl tRNA(Sec), which can be further converted into selenocysteinyl tRNA(Sec).. We found that the p. Asp172Asn alteration we identified leads to impaired serine activation of the SARS enzyme.<br>In the second family, whole genome sequencing revealed a compound heterozygous genotype in affected individuals, consisting of a deleterious frame shift mutation and a missense change (p. Trp13Gly) in the mitochondrial tryptophanyl tRNA synthetase encoding .|98.0|{'without'}|HP:0002180|367.0|Together with AIMP1, which we have recently found to be implicated in ID without neurodegeneration (Iqbal et al., 2016), there are now at least three genes with a role in tRNA aminoacylation that are apparently relevant for human cognition.<br>The  gene product catalyzes the attachment of serine to tRNA(Ser).|1.0|None|0.0|1|4 DISCUSSION|81.0
(Abbott, Francklyn, &amp: Robey Bond, 2014: Bansagi et al., 2015: Irobi, De Jonghe, &amp: Timmerman, 2004: McLaughlin et al., 2012), which also supports our conclusion that the phenotype in our families is caused by the DNA alterations we report here.<br>The gene products of both genes are involved in tRNA aminoacylation and we could confirm that both are well expressed in tissues relevant for memory and learning in the mature brain.. Together with AIMP1, which we have recently found to be implicated in ID without neurodegeneration (Iqbal et al., 2016), there are now at least three genes with a role in tRNA aminoacylation that are apparently relevant for human cognition.<br>The  gene product catalyzes the attachment of serine to tRNA(Ser).. Moreover it is likely able to charge tRNA(Sec) with serine, resulting in the misacylated tRNA L seryl tRNA(Sec), which can be further converted into selenocysteinyl tRNA(Sec).. We found that the p. Asp172Asn alteration we identified leads to impaired serine activation of the SARS enzyme.<br>In the second family, whole genome sequencing revealed a compound heterozygous genotype in affected individuals, consisting of a deleterious frame shift mutation and a missense change (p. Trp13Gly) in the mitochondrial tryptophanyl tRNA synthetase encoding .. We could show that the latter has a putative effect on structure and function of the gene product from the remaining allele and demonstrate impaired mitochondrial localization of the remaining WARS2 p. Trp13Gly protein.. This might in itself have only a subliminal effect, which when present in a heterozygous state, may not have significant downstream consequences.|214.0|set()|HP:0032320|369.0|We found that the p. Asp172Asn alteration we identified leads to impaired serine activation of the SARS enzyme.<br>In the second family, whole genome sequencing revealed a compound heterozygous genotype in affected individuals, consisting of a deleterious frame shift mutation and a missense change (p. Trp13Gly) in the mitochondrial tryptophanyl tRNA synthetase encoding .|1.0|None|0.0|1|4 DISCUSSION|206.0
Similar observations were made by Sauter et al.. (2015) who report that carriers of compound  mutations show the strongest effects concerning DARS2 solubility and activity, when missense mutations occur in combination with a splicing defect on the second allele.<br>Interestingly, ectopic expression of WT WARS2 in HEK293T cells induced a significant reduction in the amount of SDHA protein as compared with controls or to cells overexpressing the p. Trp13Gly variant of WARS2.. Based on the canonical function of WARS2, this might suggest a role for this protein in the translation of SDHA, which would then be partially impaired in the mutant protein.. This is noteworthy, since homozygous mutations in the  gene cause Leigh syndrome and Mitochondrial respiratory chain complex II deficiency (MIM# 256000, MIM# 252011) in patients that present, among other features, ataxia, muscle weakness, cognitive impairment, and seizures.<br>We believe that WARS2 p. Trp13Gly is in fact a functional polymorphism (Albert, 2011) that is uncovered by a loss of the gene product from the second allele.. In this context it should also be mentioned that position 13 in the WARS2 gene product can be affected also by one other alteration (p. Trp13Arg) but this is very rare (3/121412 alleles according to the ExAC database) and was not observed in a homozygous state.. Moreover, albeit p. Trp13Gly was found in 403 of the 60,706 individuals included in the ExAC database (URL: http://exac.broadinstitute.org/) to date (August 2016) even this variant was found to be homozygous only once.|216.0|{'patients'}|HP:0001251|376.0|This is noteworthy, since homozygous mutations in the  gene cause Leigh syndrome and Mitochondrial respiratory chain complex II deficiency (MIM# 256000, MIM# 252011) in patients that present, among other features, ataxia, muscle weakness, cognitive impairment, and seizures.<br>We believe that WARS2 p. Trp13Gly is in fact a functional polymorphism (Albert, 2011) that is uncovered by a loss of the gene product from the second allele.|0.0|None|0.0|1|4 DISCUSSION|210.0
Similar observations were made by Sauter et al.. (2015) who report that carriers of compound  mutations show the strongest effects concerning DARS2 solubility and activity, when missense mutations occur in combination with a splicing defect on the second allele.<br>Interestingly, ectopic expression of WT WARS2 in HEK293T cells induced a significant reduction in the amount of SDHA protein as compared with controls or to cells overexpressing the p. Trp13Gly variant of WARS2.. Based on the canonical function of WARS2, this might suggest a role for this protein in the translation of SDHA, which would then be partially impaired in the mutant protein.. This is noteworthy, since homozygous mutations in the  gene cause Leigh syndrome and Mitochondrial respiratory chain complex II deficiency (MIM# 256000, MIM# 252011) in patients that present, among other features, ataxia, muscle weakness, cognitive impairment, and seizures.<br>We believe that WARS2 p. Trp13Gly is in fact a functional polymorphism (Albert, 2011) that is uncovered by a loss of the gene product from the second allele.. In this context it should also be mentioned that position 13 in the WARS2 gene product can be affected also by one other alteration (p. Trp13Arg) but this is very rare (3/121412 alleles according to the ExAC database) and was not observed in a homozygous state.. Moreover, albeit p. Trp13Gly was found in 403 of the 60,706 individuals included in the ExAC database (URL: http://exac.broadinstitute.org/) to date (August 2016) even this variant was found to be homozygous only once.|233.0|{'patients'}|HP:0001324|376.0|This is noteworthy, since homozygous mutations in the  gene cause Leigh syndrome and Mitochondrial respiratory chain complex II deficiency (MIM# 256000, MIM# 252011) in patients that present, among other features, ataxia, muscle weakness, cognitive impairment, and seizures.<br>We believe that WARS2 p. Trp13Gly is in fact a functional polymorphism (Albert, 2011) that is uncovered by a loss of the gene product from the second allele.|0.0|None|0.0|1|4 DISCUSSION|218.0
Similar observations were made by Sauter et al.. (2015) who report that carriers of compound  mutations show the strongest effects concerning DARS2 solubility and activity, when missense mutations occur in combination with a splicing defect on the second allele.<br>Interestingly, ectopic expression of WT WARS2 in HEK293T cells induced a significant reduction in the amount of SDHA protein as compared with controls or to cells overexpressing the p. Trp13Gly variant of WARS2.. Based on the canonical function of WARS2, this might suggest a role for this protein in the translation of SDHA, which would then be partially impaired in the mutant protein.. This is noteworthy, since homozygous mutations in the  gene cause Leigh syndrome and Mitochondrial respiratory chain complex II deficiency (MIM# 256000, MIM# 252011) in patients that present, among other features, ataxia, muscle weakness, cognitive impairment, and seizures.<br>We believe that WARS2 p. Trp13Gly is in fact a functional polymorphism (Albert, 2011) that is uncovered by a loss of the gene product from the second allele.. In this context it should also be mentioned that position 13 in the WARS2 gene product can be affected also by one other alteration (p. Trp13Arg) but this is very rare (3/121412 alleles according to the ExAC database) and was not observed in a homozygous state.. Moreover, albeit p. Trp13Gly was found in 403 of the 60,706 individuals included in the ExAC database (URL: http://exac.broadinstitute.org/) to date (August 2016) even this variant was found to be homozygous only once.|255.0|{'patients'}|HP:0100543|376.0|This is noteworthy, since homozygous mutations in the  gene cause Leigh syndrome and Mitochondrial respiratory chain complex II deficiency (MIM# 256000, MIM# 252011) in patients that present, among other features, ataxia, muscle weakness, cognitive impairment, and seizures.<br>We believe that WARS2 p. Trp13Gly is in fact a functional polymorphism (Albert, 2011) that is uncovered by a loss of the gene product from the second allele.|0.0|None|0.0|1|4 DISCUSSION|235.0
Similar observations were made by Sauter et al.. (2015) who report that carriers of compound  mutations show the strongest effects concerning DARS2 solubility and activity, when missense mutations occur in combination with a splicing defect on the second allele.<br>Interestingly, ectopic expression of WT WARS2 in HEK293T cells induced a significant reduction in the amount of SDHA protein as compared with controls or to cells overexpressing the p. Trp13Gly variant of WARS2.. Based on the canonical function of WARS2, this might suggest a role for this protein in the translation of SDHA, which would then be partially impaired in the mutant protein.. This is noteworthy, since homozygous mutations in the  gene cause Leigh syndrome and Mitochondrial respiratory chain complex II deficiency (MIM# 256000, MIM# 252011) in patients that present, among other features, ataxia, muscle weakness, cognitive impairment, and seizures.<br>We believe that WARS2 p. Trp13Gly is in fact a functional polymorphism (Albert, 2011) that is uncovered by a loss of the gene product from the second allele.. In this context it should also be mentioned that position 13 in the WARS2 gene product can be affected also by one other alteration (p. Trp13Arg) but this is very rare (3/121412 alleles according to the ExAC database) and was not observed in a homozygous state.. Moreover, albeit p. Trp13Gly was found in 403 of the 60,706 individuals included in the ExAC database (URL: http://exac.broadinstitute.org/) to date (August 2016) even this variant was found to be homozygous only once.|269.0|{'patients'}|HP:0001250|376.0|This is noteworthy, since homozygous mutations in the  gene cause Leigh syndrome and Mitochondrial respiratory chain complex II deficiency (MIM# 256000, MIM# 252011) in patients that present, among other features, ataxia, muscle weakness, cognitive impairment, and seizures.<br>We believe that WARS2 p. Trp13Gly is in fact a functional polymorphism (Albert, 2011) that is uncovered by a loss of the gene product from the second allele.|0.0|None|0.0|1|4 DISCUSSION|261.0
(2015) who report that carriers of compound  mutations show the strongest effects concerning DARS2 solubility and activity, when missense mutations occur in combination with a splicing defect on the second allele.<br>Interestingly, ectopic expression of WT WARS2 in HEK293T cells induced a significant reduction in the amount of SDHA protein as compared with controls or to cells overexpressing the p. Trp13Gly variant of WARS2.. Based on the canonical function of WARS2, this might suggest a role for this protein in the translation of SDHA, which would then be partially impaired in the mutant protein.. This is noteworthy, since homozygous mutations in the  gene cause Leigh syndrome and Mitochondrial respiratory chain complex II deficiency (MIM# 256000, MIM# 252011) in patients that present, among other features, ataxia, muscle weakness, cognitive impairment, and seizures.<br>We believe that WARS2 p. Trp13Gly is in fact a functional polymorphism (Albert, 2011) that is uncovered by a loss of the gene product from the second allele.. In this context it should also be mentioned that position 13 in the WARS2 gene product can be affected also by one other alteration (p. Trp13Arg) but this is very rare (3/121412 alleles according to the ExAC database) and was not observed in a homozygous state.. Moreover, albeit p. Trp13Gly was found in 403 of the 60,706 individuals included in the ExAC database (URL: http://exac.broadinstitute.org/) to date (August 2016) even this variant was found to be homozygous only once.. The functional relevance of the p. Trp13Gly alteration as such might be primarily due to its impact on the amino acid composition of the localization signal sequence in the  gene product, which leads to a mislocalization of the otherwise functional protein.|102.0|{'not'}|HP:0032320|377.0|In this context it should also be mentioned that position 13 in the WARS2 gene product can be affected also by one other alteration (p. Trp13Arg) but this is very rare (3/121412 alleles according to the ExAC database) and was not observed in a homozygous state.|0.0|None|0.0|1|4 DISCUSSION|94.0
In this context it should also be mentioned that position 13 in the WARS2 gene product can be affected also by one other alteration (p. Trp13Arg) but this is very rare (3/121412 alleles according to the ExAC database) and was not observed in a homozygous state.. Moreover, albeit p. Trp13Gly was found in 403 of the 60,706 individuals included in the ExAC database (URL: http://exac.broadinstitute.org/) to date (August 2016) even this variant was found to be homozygous only once.. The functional relevance of the p. Trp13Gly alteration as such might be primarily due to its impact on the amino acid composition of the localization signal sequence in the  gene product, which leads to a mislocalization of the otherwise functional protein.. It is therefore conceivable that missense changes affecting the composition of this important molecular section in general might have a negative effect without changing the functional integrity of the affected protein per se (see e.g.. also Hu et al., 2011).. This is interesting because the disease causing potential of such alterations might in many cases not be identified by the presently available prediction algorithms, so that in NGS based mutation screening studies such polymorphisms are probably still being filtered out.<br>A recently generated targeted  rat model supports our hypothesis: While, like in uncharacterized knockout mice (URL: http://www.informatics.jax.org/), the  deficient allele is embryonically lethal in a homozygous state (), heterozygous animals () appear normal.|209.0|{'negative', 'without'}|HP:0032320|380.0|It is therefore conceivable that missense changes affecting the composition of this important molecular section in general might have a negative effect without changing the functional integrity of the affected protein per se (see e.g.|1.0|None|0.0|1|4 DISCUSSION|201.0
In this context it should also be mentioned that position 13 in the WARS2 gene product can be affected also by one other alteration (p. Trp13Arg) but this is very rare (3/121412 alleles according to the ExAC database) and was not observed in a homozygous state.. Moreover, albeit p. Trp13Gly was found in 403 of the 60,706 individuals included in the ExAC database (URL: http://exac.broadinstitute.org/) to date (August 2016) even this variant was found to be homozygous only once.. The functional relevance of the p. Trp13Gly alteration as such might be primarily due to its impact on the amino acid composition of the localization signal sequence in the  gene product, which leads to a mislocalization of the otherwise functional protein.. It is therefore conceivable that missense changes affecting the composition of this important molecular section in general might have a negative effect without changing the functional integrity of the affected protein per se (see e.g.. also Hu et al., 2011).. This is interesting because the disease causing potential of such alterations might in many cases not be identified by the presently available prediction algorithms, so that in NGS based mutation screening studies such polymorphisms are probably still being filtered out.<br>A recently generated targeted  rat model supports our hypothesis: While, like in uncharacterized knockout mice (URL: http://www.informatics.jax.org/), the  deficient allele is embryonically lethal in a homozygous state (), heterozygous animals () appear normal.|59.0|{'negative', 'without'}|HP:0032320|380.0|It is therefore conceivable that missense changes affecting the composition of this important molecular section in general might have a negative effect without changing the functional integrity of the affected protein per se (see e.g.|0.0|None|0.0|1|4 DISCUSSION|50.0
This suggests that  represents a compound hypomorph similar to the situation observed in our patients.<br>Functionally the mutations we found in SARS and WARS2 might lead to a reduced amount of charged tRNA available for translation at the ribosomes, which in turn could lead to a reduced translation rate, especially of those proteins that contain high amounts of serine, selenocysteine or tryptophan, respectively.. Selenocysteine for example is an essential component of the 25 selenoproteins encoded in the human genome (Lu &amp: Holmgren, 2009).. Selenoproteins are involved in protein folding, degradation of misfolded membrane proteins, and control of cellular calcium homeostasis (Andersen, 2004).. Interestingly, deletion of selenoprotein P (Sepp1) in mice produces both neuronal and axonal degeneration as well as potentially reversible neurite changes in the developing brain (Caito et al., 2011).. Neuron specific ablation of selenoprotein expression causes a neurodevelopmental and neurodegenerative phenotype in mice, affecting the cerebral cortex and the hippocampus, particularly the parvalbumin (PV) positive interneuron population (Wirth et al., 2010).. Moreover, loss of PV neurons is associated with some neuropsychiatric disorders, for example, autism spectrum disorders (Sgado et al., 2013).<br>Specifically with respect to SARS p. Asp172Asn, our overexpression experiments, which we carried out in HEK293T cells, because of their high transfection efficiency and because they are commonly used to assess an impairment of localization in the mitochondria, showed that in comparison to the ectopic WT protein the level of ectopic p. Asp172Asn was significantly reduced in whole cell extracts as well as in the cytosolic fraction.|104.0|set()|HP:0040078|387.0|Interestingly, deletion of selenoprotein P (Sepp1) in mice produces both neuronal and axonal degeneration as well as potentially reversible neurite changes in the developing brain (Caito et al., 2011).|0.0|None|0.0|1|4 DISCUSSION|85.0
Selenocysteine for example is an essential component of the 25 selenoproteins encoded in the human genome (Lu &amp: Holmgren, 2009).. Selenoproteins are involved in protein folding, degradation of misfolded membrane proteins, and control of cellular calcium homeostasis (Andersen, 2004).. Interestingly, deletion of selenoprotein P (Sepp1) in mice produces both neuronal and axonal degeneration as well as potentially reversible neurite changes in the developing brain (Caito et al., 2011).. Neuron specific ablation of selenoprotein expression causes a neurodevelopmental and neurodegenerative phenotype in mice, affecting the cerebral cortex and the hippocampus, particularly the parvalbumin (PV) positive interneuron population (Wirth et al., 2010).. Moreover, loss of PV neurons is associated with some neuropsychiatric disorders, for example, autism spectrum disorders (Sgado et al., 2013).<br>Specifically with respect to SARS p. Asp172Asn, our overexpression experiments, which we carried out in HEK293T cells, because of their high transfection efficiency and because they are commonly used to assess an impairment of localization in the mitochondria, showed that in comparison to the ectopic WT protein the level of ectopic p. Asp172Asn was significantly reduced in whole cell extracts as well as in the cytosolic fraction.. As transfection rates for both were similar this is most likely due to the mutation, suggesting reduced protein stability of mutant SARS, which is also in line with our 3D modeling results.|131.0|set()|HP:0032320|388.0|Neuron specific ablation of selenoprotein expression causes a neurodevelopmental and neurodegenerative phenotype in mice, affecting the cerebral cortex and the hippocampus, particularly the parvalbumin (PV) positive interneuron population (Wirth et al., 2010).|0.0|None|0.0|1|4 DISCUSSION|122.0
